#GeneID,a1,b1,g1,GOF1,a2,b2,g2,GOF2,s1,f1,d1,s2,f2,d2,Rs,Rf,Rd,pSize,pFreq,pDuty,p-value,mu1,cv1,mu2,cv2
YMR296C,0.269,3.0642,2545.0631,0.137,0.2681,1.5275,1146.0948,0.0998,881.2289,0.2463,0.0847,782.4867,0.2271,0.1529,-0.1715,-0.1171,0.8515,3.55e-14,2.59e-18,0.0,0.628,197.7135,1.6018,168.4396,1.5002
YMR297W,1.8124,63.4491,54572.8773,0.473,0.7396,10.233,10491.4947,0.0904,880.0045,1.7614,0.028,1060.3877,0.689,0.0688,0.269,-1.3541,1.2973,0.0,0.0,0.0,1.94e-09,1514.9505,0.7923,730.1745,0.9536
YMR298W,0.3597,2.0117,515.5308,0.436,0.3692,2.6747,629.8936,0.0823,266.5529,0.3039,0.155,245.7992,0.3232,0.1249,-0.1169,0.089,-0.3119,1.36e-10,3.0999999999999996e-11,0.0,1.0,77.2152,1.3200,77.8579,1.3572
YMR299C,0.1339,3.3823,5358.7212,3.8e-09,0.1873,2.8398,456.2031,2.56e-10,1790.8549,0.1282,0.0429,174.5426,0.1749,0.0663,-3.359,0.4477,0.6268,0.0,0.0,0.0,0.437,123.7426,5.6687,20.7042,3.4507
YMR300C,0.1906,2.3121,1053.4279,0.0116,0.2031,2.3491,3714.6573,0.105,488.7297,0.175,0.0816,1671.214,0.1864,0.0826,1.7738,0.0906,0.0176,0.0,1.33e-12,0.002,0.00115,78.6064,2.1103,229.1305,2.5264
YMR301C,0.2112,2.3301,186.9696,9.93e-07,0.1618,4.806,2809.495,2.3199999999999999e-07,86.1455,0.1925,0.0879,646.2172,0.1559,0.0361,2.9072,-0.3041,-1.2824,0.0,0.0,0.0,0.372,11.3903,3.2326,69.0548,4.6801
YMR302C,0.2262,1.2953,1204.5544,0.152,0.1726,2.7344,1921.8573,0.00103,981.1804,0.1913,0.1533,753.351,0.1617,0.0629,-0.3812,-0.2425,-1.2861,0.0,0.0,0.0,0.000147,163.1824,1.6844,86.2813,3.3688
YMR303C,0.2045,2.8058,188.8101,4.1600000000000004e-11,0.205,2.5609,230.1404,6.27e-10,72.7732,0.1899,0.0724,96.8676,0.1889,0.0787,0.4126,-0.0072,0.1207,0.0,0.478,4e-08,0.968,8.8251,3.9199,12.9868,3.3153
YMR304C-A,0.4074,2.627,47.2158,0.000105,0.4002,2.4722,64.6146,0.019,19.491,0.3497,0.1421,27.7655,0.3423,0.1459,0.5105,-0.0311,0.0383,0.0,0.0877,0.0527,0.215,5.6503,1.9922,8.1683,1.7630
YMR304W,0.2781,23.4831,17014.2006,0.658,0.1777,3.2479,3263.7413,0.00125,772.8598,0.2745,0.0123,1074.286,0.168,0.0546,0.4751,-0.7087,2.1482,0.0,0.0,0.0,0.000631,202.1577,2.7450,145.9998,2.8803
YMR305C,0.1713,2.1888,833.4411,7.240000000000001e-10,0.1943,1.8443,1690.2863,0.0133,411.4609,0.1581,0.077,975.4702,0.1749,0.0997,1.2453,0.1457,0.3718,0.0,2.17e-27,0.0,0.0033,45.0168,3.1288,148.2265,2.0421
YMR306C-A,13.8859,298.8712,0.6382,0.986,19.3136,53.2455,0.6171,0.0925,0.0013,13.1955,0.0493,0.0126,13.7854,0.2721,3.2243,0.0631,2.4655,0.0,1.4e-10,0.0,1.0,0.0, nan,0.1445,6.3296
YMR306W,2.1432,7.746,2.7457,1.3800000000000002e-09,0.1974,9.3184,669.8759,2.2000000000000002e-08,0.3658,1.6256,0.2261,79.7558,0.1929,0.023,7.7682,-3.0749,-3.2981,0.0,0.0,0.0,0.865,0.5297,6.3758,8.6749,7.4972
YMR307W,0.223,2.0556,1660.2129,0.125,0.575,1.6913,3219.7346,0.72,846.4679,0.2004,0.1013,1967.4876,0.4272,0.2561,1.2168,1.0923,1.3387,0.0,0.0,0.0,4.71e-14,154.5107,1.8331,833.5729,0.9284
YMR308C,0.1958,3.0533,1836.0686,0.0096,0.3342,9.9973,7854.5028,0.171,646.9713,0.1835,0.0635,823.8703,0.3227,0.0343,0.3487,0.8149,-0.887,0.0,0.0,0.0,1.13e-06,92.7005,2.7281,259.0068,1.6811
YMR309C,0.2192,2.6046,1518.5884,0.00206,0.3543,3.0691,2895.5304,0.183,624.2637,0.2014,0.0818,989.046,0.3165,0.1065,0.6639,0.6525,0.38,0.0,0.0,0.0,5.11e-06,111.6736,2.0313,312.2008,1.2841
YMR310C,0.2082,3.0729,209.3514,2.5e-09,0.2133,3.5735,1820.8107,0.0342,75.2726,0.1939,0.0693,542.0741,0.2005,0.0595,2.8483,0.0485,-0.2182,0.0,3.75e-05,4.8e-17,1.32e-05,9.8071,3.6760,92.1192,2.3670
YMR311C,0.5038,5.2587,1346.2662,0.599,0.2917,2.6689,706.4255,0.0622,268.4319,0.4578,0.0916,278.0098,0.2617,0.1022,0.0506,-0.8067,0.158,0.0119,0.0,4.79e-19,0.000162,119.8059,1.2857,66.9243,1.7197
YMR312W,0.2016,4.0301,712.4158,0.00281,0.2626,3.6469,136.7919,1.08e-07,189.3302,0.1915,0.0504,39.8605,0.2439,0.0705,-2.2479,0.3491,0.4832,0.0,0.0,0.0,0.367,27.0034,3.2692,7.0249,3.2822
YMR313C,0.2628,2.1028,670.594,0.0138,0.1732,4.7773,2129.3011,0.000218,337.129,0.2325,0.1147,495.6198,0.1666,0.0382,0.5559,-0.4815,-1.5873,0.0,0.0,0.0,0.000216,70.4491,1.7278,53.005,4.2122
YMR314W,0.8015,2.9021,1534.5172,0.864,0.6907,3.1219,1218.9585,0.776,546.3183,0.6258,0.2191,403.4787,0.5634,0.1833,-0.4372,-0.1515,-0.2578,0.0,1.1599999999999999e-26,0.0,0.0255,334.5102,0.8700,226.083,0.9168
YMR315W,0.4183,3.0148,1934.159,0.614,0.2648,2.6496,1189.3855,0.233,674.8479,0.3652,0.1268,473.4318,0.2398,0.0941,-0.5114,-0.6072,-0.4307,0.0,0.0,0.0,8.49e-05,235.8608,1.2867,106.9093,1.6379
YMR315W-A,0.8742,6.7583,8.5768,4.9699999999999995e-08,25.3375,649.3903,1.9284,0.395,1.3314,0.7683,0.1198,0.0022,23.9901,0.0437,-9.252,4.9646,-1.4555,0.0,0.0,0.0,0.379,0.8619,5.3624,0.0, nan
YMR316C-A,0.3642,7.4083,60.0642,1.8300000000000002e-08,32.3669,371.995,0.5035,0.988,8.6647,0.3462,0.0494,0.0015,29.4778,0.0926,-12.5209,6.4119,0.9067,0.0,0.0,0.0,0.19,2.1831,5.0426,0.0329,9.0000
YMR316C-B,4.9306,6.6019,0.9709,0.0051,18.6835,126.1178,0.3614,1.0,0.1725,2.6509,0.4463,0.003,15.9833,0.1416,-5.85,2.592,-1.6562,0.0,0.0,0.0,0.859,0.3897,5.4739,0.0332,9.0000
YMR316W,0.2504,1.4003,322.0833,0.00659,0.2158,2.0105,127.2458,2.05e-07,243.8132,0.2109,0.1579,67.1012,0.1942,0.1009,-1.8614,-0.1195,-0.6466,0.0,1.9400000000000002e-17,0.0,1.16e-06,46.93,1.5958,9.0493,3.0348
YMR317W,0.2473,11.1788,324.8057,8.91e-13,0.1801,3.6585,571.0409,1.33e-14,31.503,0.2414,0.0233,170.7717,0.171,0.0506,2.4385,-0.4978,1.1169,0.0,0.0,0.0,0.996,4.4702,7.5982,18.7528,4.2037
YMR318C,0.4338,8.3808,7401.1161,0.323,0.458,2.5289,2278.1015,0.593,923.8466,0.4114,0.0515,931.3472,0.3865,0.156,0.0117,-0.0901,1.6004,0.217,1.23e-12,0.0,0.383,364.2502,1.6255,358.1878,1.0421
YMR319C,0.1621,1.6635,1465.5189,6.29e-06,0.199,1.8595,1039.8592,0.0137,949.0336,0.1469,0.094,590.143,0.179,0.1001,-0.6854,0.2857,0.09,0.0,0.0,4.39e-07,0.191,109.1041,2.5729,97.0544,1.8836
YMR320W,0.1911,4.7438,605.7216,1.6800000000000002e-09,0.2863,5.9225,87.3269,1.3800000000000002e-09,140.2888,0.1831,0.042,15.9679,0.2723,0.0492,-3.1352,0.5725,0.2284,0.0,0.0,6.36e-23,0.182,17.4458,4.1366,2.7112,5.4864
YMR321C,1.0329,11.8492,10.9031,2.02e-08,23.8465,104.0963,2.2502,0.0965,0.9753,0.9471,0.0826,0.0218,19.3488,0.1863,-5.4811,4.3526,1.1725,0.0,0.0,0.0,0.798,0.7827,7.5655,0.4039,2.9509
YMR322C,0.2417,12.1051,303.4925,5.789999999999999e-09,16.5515,628.4064,26.7288,4.5e-14,27.3368,0.2366,0.0212,0.0245,15.7321,0.0333,-10.1221,6.055,0.6556,0.0,0.0,0.0,0.859,3.656,8.5698,0.0, nan
YMR323W,33.0677,259.2349,0.5353,1.0,35.2254,323.8776,0.3622,1.0,0.0021,29.0559,0.1172,0.0012,31.5225,0.1023,-0.7621,0.1175,-0.195,0.0,0.0,1.54e-13,0.973,0.0476,5.1416,0.0208,9.0000
YMR324C,44.7798,17.1083,0.061,1.0,4.2866,1144.2215,1386.5348,0.0,0.0038,11.9781,0.7193,0.7097,4.2071,0.0086,7.5375,-1.5095,-6.3795,0.0,0.0,0.0,0.859,0.027,6.9037,0.0, nan
YMR325W,26.0548,332.613,0.2013,1.0,27.667,547.7904,0.1074,-1.0,0.0006,24.1196,0.0748,0.0001,25.8625,0.0594,-2.2463,0.1007,-0.332,0.0,5.31e-18,0.0,0.972,0.0065,6.5971,0.0, nan
YNL001W,0.2424,2.7283,436.5678,0.0027600000000000003,0.2132,2.6339,853.1568,0.000651,168.6104,0.2217,0.0849,344.3552,0.1964,0.0785,1.0302,-0.1751,-0.1138,0.0,0.0,3.32e-10,0.984,32.5939,2.0110,56.5643,2.3456
YNL002C,0.2044,3.0498,441.8953,5.14e-06,0.4636,24.3878,9658.7595,0.593,154.4606,0.1908,0.0663,412.2871,0.4546,0.0192,1.4164,1.2527,-1.7862,0.0,0.0,0.0,1.3300000000000002e-16,23.1403,2.8763,183.7587,1.5358
YNL003C,0.2359,2.2981,782.8671,0.00349,0.1882,3.2484,1073.2656,0.000491,358.2466,0.2129,0.0964,352.7269,0.1774,0.0577,-0.0224,-0.2637,-0.7415,0.145,0.0,0.0,0.0132,69.4892,1.8312,47.3841,2.8908
YNL004W,0.2371,3.1812,1491.2982,0.0429,0.2489,1.9862,657.1147,0.0526,502.5243,0.2195,0.0739,346.5673,0.2201,0.1153,-0.5361,0.0039,0.6426,0.0,0.45,0.0,0.987,98.0731,2.0190,70.7691,1.7197
YNL005C,0.3011,1.3535,363.6255,0.191,0.2356,3.9389,1427.296,0.0284,280.1711,0.2449,0.186,388.8228,0.2215,0.0597,0.4728,-0.1449,-1.6392,0.0,0.0,0.0,0.14,65.9904,1.3646,70.8679,2.4171
YNL006W,0.2547,2.2538,1003.2727,0.137,0.2327,1.3699,563.7829,0.00984,464.8894,0.228,0.1047,433.652,0.1976,0.1505,-0.1003,-0.2061,0.5227,4.14e-07,0.0,0.0,0.812,99.8885,1.6504,81.3733,1.6099
YNL007C,0.6232,10.801,10087.6674,0.195,0.4655,2.7086,1630.428,0.591,971.4408,0.5883,0.0561,631.3546,0.3952,0.1515,-0.6217,-0.574,1.4326,0.0,0.0,0.0,0.00121,533.3271,1.5221,244.5766,1.0992
YNL008C,0.2359,2.8892,1604.9319,0.00274,0.2102,5.0086,1049.46,4.22e-05,600.6569,0.2168,0.0819,228.1306,0.2011,0.0434,-1.3967,-0.1081,-0.9145,0.0,2.14e-16,0.0,0.000376,113.3582,1.9592,33.2064,3.4846
YNL009W,0.2006,2.8297,267.7085,1.51e-08,0.4103,5.9554,39.325,7.2199999999999995e-09,101.7326,0.1864,0.0704,7.0166,0.3828,0.0678,-3.8579,1.0378,-0.0539,0.0,0.0,0.0299,0.642,12.691,3.6687,2.0564,4.2588
YNL010W,0.3849,2.5074,1390.1205,0.417,0.6871,14.2162,8628.6588,0.162,580.2028,0.3324,0.1366,626.0073,0.6547,0.0471,0.1096,0.978,-1.5368,1.09e-10,0.0,0.0,7.93e-06,186.8793,1.2293,402.0529,1.0229
YNL011C,0.2278,1.5577,594.0511,0.0035399999999999997,0.1724,7.2343,2174.3336,1.01e-05,403.166,0.1975,0.1321,328.8968,0.168,0.0254,-0.2937,-0.2334,-2.3801,0.0,0.0,0.0,7.53e-05,71.7823,1.7151,33.5618,6.0372
YNL012W,0.1605,3.4777,1522.7893,1.6e-05,0.207,3.0476,223.5192,2.59e-12,477.935,0.1528,0.0474,79.7175,0.193,0.0682,-2.5838,0.3367,0.5226,0.0,0.0,0.0,0.363,49.1264,4.0927,10.026,3.7998
YNL013C,20.5271,227.0828,0.3385,-1.0,25.5856,521.9302,0.1983,1.0,0.0016,18.73,0.0866,0.0003,24.1344,0.048,-2.2669,0.3657,-0.8497,0.0,0.0,0.0,0.999,0.0161,8.8882,0.0, nan
YNL014W,0.175,3.8538,565.2324,3.94e-07,5.5014,14.0994,1.27,0.0128,162.6646,0.1667,0.0473,0.1064,3.8453,0.2947,-10.5779,4.5276,2.6399,0.0,0.0,0.0,0.506,16.3659,4.8818,0.3321,8.7785
YNL015W,0.323,1.9935,68.6641,0.0247,0.4889,5.1749,25.2607,1.55e-07,36.9001,0.2757,0.1471,5.1509,0.4445,0.0909,-2.8407,0.6889,-0.6946,0.0,0.0,0.0,8.39e-05,8.3332,2.0432,1.8471,3.6318
YNL016W,0.3645,1.8568,1559.8596,0.494,0.5036,3.393,2827.2883,0.488,869.6386,0.3033,0.1671,866.1087,0.4371,0.1322,-0.0059,0.5273,-0.3378,0.869,0.0,0.0,0.161,259.9013,1.2052,351.9195,1.2828
YNL018C,47.4847,353.8151,0.1632,1.0,0.2874,9.8346,130.7011,2.58e-12,0.0005,41.6404,0.1188,14.1431,0.2786,0.0303,14.8784,-7.2238,-1.9702,0.0,0.0,0.0,1.0,0.0082,6.2450,2.5115,6.8915
YNL019C,0.1922,2.617,250.4994,2.74e-09,0.3514,6.2091,55.6268,5.35e-09,103.7741,0.1781,0.0732,9.546,0.3317,0.0562,-3.4424,0.8969,-0.3804,0.0,0.0,0.0,0.948,11.7683,3.8324,2.228,4.8670
YNL020C,0.1849,2.984,1538.6743,3.81e-06,0.148,2.1394,1706.785,8.139999999999999e-09,552.0942,0.1735,0.0614,859.3607,0.1379,0.0684,0.6383,-0.3316,0.1553,0.0,0.0,4.75e-11,0.0428,77.5522,2.5826,87.1429,3.0865
YNL021W,0.1948,2.9254,1055.4693,2.99e-05,0.1686,4.9801,5382.0838,0.000288,385.1291,0.182,0.0661,1183.872,0.1628,0.0353,1.6201,-0.1609,-0.9063,0.0,0.0,0.0,1.0,60.4719,2.4661,121.3977,4.5309
YNL022C,0.2345,3.8701,205.8268,1.14e-05,0.2042,3.0876,862.9898,0.00147,58.1148,0.2201,0.0618,302.0865,0.1907,0.0661,2.378,-0.2068,0.0988,0.0,0.0,0.000622,0.00432,9.5913,3.2268,43.8644,2.8372
YNL023C,0.186,3.2201,719.4222,1.54e-07,0.1993,3.6411,1323.1635,2.54e-06,243.0172,0.1752,0.0586,389.6091,0.1884,0.0547,0.681,0.1045,-0.0984,0.0,1.61e-16,4.23e-05,0.161,31.6655,3.2363,56.4147,2.9064
YNL024C,2.5618,7.6397,2.2917,1.94e-08,0.2074,9.7602,813.2088,9.89e-05,0.3228,1.8451,0.2698,92.474,0.2026,0.0229,8.1621,-3.187,-3.557,0.0,0.0,0.0,0.343,0.5431,6.0002,11.0838,6.8850
YNL024C-A,0.2902,1.5681,129.5144,0.0146,0.3021,4.1069,855.735,0.00677,86.559,0.2436,0.1608,222.9801,0.2799,0.0735,1.3652,0.2003,-1.1301,0.0,0.0,0.0,0.0114,19.3965,1.5731,54.1675,1.9563
YNL025C,0.183,3.7206,1129.5424,3.86e-08,0.166,3.2029,1206.9367,7.76e-05,330.1215,0.1738,0.0503,407.6445,0.1573,0.0523,0.3043,-0.1443,0.058,0.0,0.0,0.004229999999999999,0.973,41.6377,3.2684,46.5228,3.5043
YNL026W,0.1516,5.3167,4285.5816,7.48e-07,0.2046,4.3619,972.6344,3.35e-05,898.8815,0.1471,0.0306,238.7598,0.1949,0.0476,-1.9126,0.4059,0.6401,0.0,0.0,0.0,0.673,75.2927,5.6715,37.6316,3.0158
YNL027W,0.1961,1.7224,511.9896,0.00207,0.181,2.061,713.8447,4.1299999999999995e-07,313.9455,0.1752,0.1065,376.0631,0.1654,0.0861,0.2605,-0.0828,-0.3063,6.3e-26,1.07e-11,0.0,0.623,47.1,2.2118,42.8452,3.0183
YNL029C,0.1823,1.9119,606.1203,1.12e-05,0.1972,3.7199,849.5354,2.67e-05,336.5615,0.1656,0.0911,245.5812,0.1866,0.0536,-0.4547,0.1722,-0.7653,0.0,0.0,0.0,0.857,42.6444,2.7379,32.3737,3.5380
YNL030W,0.3555,5.2021,1106.119,0.573,0.2873,3.1781,3517.7394,0.635,223.6714,0.3317,0.0665,1166.9966,0.2624,0.0866,2.3833,-0.3383,0.381,0.0,0.0,0.0,0.0011300000000000001,70.4928,1.7379,282.6223,1.6899
YNL031C,0.7529,63.1402,29727.6128,0.559,0.3866,1.9793,3641.3606,0.612,486.972,0.7437,0.0121,1909.6582,0.3221,0.1665,1.9714,-1.2072,3.7875,0.0,0.0,0.0,0.0717,352.9644,1.1922,611.4637,1.2413
YNL032W,0.2266,3.2748,670.8773,0.000122,0.23,2.8658,1084.6552,0.0119,217.821,0.2111,0.0682,397.6596,0.2124,0.0772,0.8684,0.0088,0.1796,0.0,0.546,1.65e-19,0.211,40.2338,2.2099,74.045,2.0594
YNL033W,0.2375,4.2678,164.179,8.79e-09,2.7516,6.5216,1.7964,1.55e-05,41.4135,0.2241,0.056,0.3211,1.8794,0.3205,-7.011,3.0682,2.5171,0.0,0.0,0.0,0.268,6.3856,4.0119,0.516,5.8789
YNL034W,0.9614,12.2726,13.0164,8.97e-08,18.4553,375.6922,1.1464,0.988,1.1247,0.8866,0.0754,0.0031,17.5068,0.0502,-8.5203,4.3035,-0.5859,0.0,0.0,0.0,0.521,0.8369,6.8992,0.0411,9.0000
YNL035C,0.2126,2.1807,1120.3312,0.000303,0.1794,2.6351,1093.6415,9.92e-07,547.7962,0.1929,0.0927,441.5249,0.1674,0.0666,-0.3111,-0.204,-0.4782,0.0,0.0,0.0,0.0244,91.0582,2.0078,58.6689,2.6881
YNL036W,0.6014,1.3998,1726.5879,0.507,0.2667,1.9513,911.5818,0.0966,1272.5656,0.4188,0.3028,499.5239,0.2326,0.1279,-1.3491,-0.8483,-1.2431,0.0,0.0,0.0,1.48e-13,502.4486,0.9043,111.254,1.5367
YNL037C,0.3111,1.4639,2791.926,0.0274,0.3201,3.3162,5211.781,0.0816,1983.673,0.2555,0.1788,1634.7867,0.2911,0.0905,-0.2791,0.1884,-0.9822,0.0,0.0,0.0,0.802,442.3039,1.4653,459.2293,1.4755
YNL038W,0.2223,3.613,440.7056,0.000338,0.2297,7.2305,1837.022,0.0124,129.4189,0.2086,0.0609,273.7775,0.2222,0.0334,1.081,0.0906,-0.8677,0.0,6.2e-13,0.0,0.0298,20.7157,2.9284,47.8677,3.4171
YNL039W,0.1987,1.636,1002.0055,0.000523,0.1937,4.0888,1400.2339,5.98e-05,646.3847,0.1763,0.1125,372.2794,0.1843,0.0485,-0.796,0.0637,-1.214,0.0,1.0099999999999999e-07,0.0,0.113,93.9878,2.1412,52.9438,3.2658
YNL040W,0.1802,1.6461,515.9006,5.55e-05,0.1743,3.9694,1617.7608,2.05e-05,332.298,0.1616,0.1029,442.3432,0.1663,0.0454,0.4127,0.0418,-1.1808,0.0,0.000282,0.0,0.999,41.6623,2.6174,56.5069,3.3057
YNL041C,0.2425,2.3461,1295.654,0.139,0.2038,5.3505,4376.6802,0.000155,584.4046,0.2189,0.0974,871.0017,0.1958,0.0388,0.5757,-0.1608,-1.33,0.0,0.0,0.0,0.273,114.4819,1.8394,141.2745,3.0837
YNL042W,0.201,3.9864,1614.8139,0.000527,0.2054,2.9761,272.7428,2.93e-05,436.6567,0.1908,0.0511,97.4085,0.1916,0.0676,-2.1644,0.0065,0.4039,0.0,0.265,0.0,0.000306,61.3384,3.0244,13.6663,3.2869
YNL042W-B,0.3276,6.5316,73.6419,1.51e-09,0.7735,12.6063,17.615,3.72e-09,12.1348,0.3112,0.0505,1.4927,0.7257,0.0603,-3.0231,1.2215,0.2558,0.0,0.0,0.0,0.524,2.6597,4.7271,0.8837,7.5313
YNL043C,0.5718,1.805,13.0257,0.00527,0.7922,1.7369,9.3772,0.0124,7.6468,0.4294,0.2484,5.8343,0.5373,0.3219,-0.3903,0.3233,0.3743,0.0,0.0,0.0,0.296,2.9469,1.6207,2.8505,1.4101
YNL044W,0.283,2.1942,353.9306,0.016,0.3449,3.3769,666.6276,0.157,168.796,0.2494,0.1186,207.4856,0.3114,0.0967,0.2977,0.3203,-0.294,0.0,0.0,0.0,0.0783,39.6956,1.6364,60.9268,1.4687
YNL045W,0.3074,1.9803,1918.3548,0.266,0.2078,5.3386,3621.116,0.0218,1005.915,0.265,0.1372,731.5057,0.1995,0.0401,-0.4596,-0.4096,-1.7755,0.0,0.0,0.0,3.77e-06,272.3775,1.2713,106.0117,3.5872
YNL046W,0.2084,3.2173,603.8287,0.00223,0.203,3.0107,1156.8253,0.0096,201.8178,0.195,0.0643,413.0501,0.1894,0.0673,1.0333,-0.0425,0.065,0.0,0.00172,0.0139,0.294,31.7102,2.6685,67.2835,2.2971
YNL047C,0.1864,2.6532,952.2451,3.38e-05,0.2183,1.7317,347.4312,7.32e-05,382.1041,0.1735,0.069,210.9923,0.1929,0.1159,-0.8568,0.1528,0.7475,0.0,0.0,0.0,0.877,54.1709,2.5823,35.689,2.0441
YNL048W,0.2294,1.7206,514.4028,0.0015400000000000001,0.2208,2.7282,1003.8503,0.000505,312.7919,0.2014,0.1211,387.4145,0.2037,0.0778,0.3087,0.0159,-0.6376,0.0,0.382,0.0,1.0,57.2121,1.7652,67.4203,2.1487
YNL049C,0.2034,1.7814,1099.8463,0.000612,0.1938,5.3789,2580.1788,0.000141,648.4453,0.1818,0.1058,524.1958,0.1865,0.0376,-0.3069,0.0368,-1.4931,0.0,0.00145,0.0,0.335,110.2183,1.8644,67.9373,3.7968
YNL050C,0.233,6.9858,399.4666,2.84e-05,0.2127,1.534,176.546,3.55e-08,61.6611,0.225,0.0346,122.2096,0.1855,0.1272,0.9869,-0.2783,1.8793,0.0,0.0,0.0,0.654,9.403,4.6982,17.3995,2.3856
YNL051W,0.2455,1.7417,547.0475,0.0122,0.2052,1.3807,212.03,2.18e-09,330.0888,0.2142,0.1275,164.3163,0.1772,0.1357,-1.0064,-0.2731,0.0894,0.0,0.0,1.44e-06,0.000673,66.7762,1.6762,23.7853,2.1327
YNL052W,0.2684,1.3592,428.2083,0.278,0.3324,2.1471,614.555,0.11,332.2677,0.2227,0.1707,303.803,0.2862,0.1395,-0.1292,0.3618,-0.2914,3.63e-09,0.0,0.0,0.292,69.747,1.4728,83.4153,1.3758
YNL053W,0.2135,3.4748,389.7673,1.86e-09,0.1721,2.7046,834.791,8.529999999999999e-08,120.4502,0.2006,0.061,334.1385,0.1611,0.064,1.472,-0.3164,0.0698,0.0,0.0,0.0118,1.0,18.214,3.0371,38.8266,3.2600
YNL054W,0.2137,4.2034,2703.2291,0.0122,0.2026,1.9094,689.9574,1.59e-05,688.3845,0.2029,0.0513,384.3463,0.1823,0.1,-0.8408,-0.1547,0.9614,0.0,0.0,0.0,0.126,113.0627,2.7702,60.3737,2.0744
YNL054W-B,0.4117,14.3117,10558.606,0.311,0.4855,3.3017,2135.7578,0.456,772.7013,0.3997,0.029,673.1248,0.4219,0.1306,-0.199,0.0777,2.1698,1.24e-23,7.109999999999999e-11,0.0,0.373,283.9267,2.4247,271.0297,1.3161
YNL055C,1.4753,4.5933,4405.6822,0.318,1.2602,3.5657,3144.4659,0.712,997.7821,1.1113,0.2467,905.0403,0.9289,0.2624,-0.1407,-0.2587,0.0892,1.7600000000000002e-15,0.0,2.05e-21,0.0425,1080.5273,0.6536,832.3547,0.6822
YNL056W,0.2248,2.3409,641.1244,0.00206,0.2518,2.4211,805.6874,0.0332,293.2503,0.2037,0.0929,350.0022,0.2271,0.0979,0.2552,0.1567,0.0756,0.0,0.0,0.000145,0.241,51.1301,2.0261,72.6019,1.8699
YNL058C,0.1841,5.5154,1660.3228,4.38e-06,0.2665,1.4135,261.8033,0.0124,327.2998,0.1776,0.0348,194.3747,0.2229,0.1632,-0.7518,0.3278,2.2298,0.0,0.0,0.0,0.00288,38.9916,4.3144,40.1458,1.5148
YNL059C,0.2931,1.7931,1020.96,0.0574,0.2641,1.2116,604.2668,0.0602,596.4275,0.2507,0.1443,520.8198,0.2157,0.1829,-0.1956,-0.2165,0.3425,2.62e-21,0.0,0.0,0.28,146.712,1.3471,108.0307,1.4296
YNL061W,0.2475,7.3806,226.195,2.95e-09,0.2709,2.2848,628.6187,0.0482,32.9697,0.239,0.0345,292.4114,0.241,0.1108,3.1488,0.0117,1.6811,0.0,0.808,0.0,1.8e-11,5.0725,5.3755,65.7044,1.6609
YNL062C,0.1886,3.2618,511.4709,1.48e-07,0.2466,3.5352,975.7571,0.133,170.4387,0.1777,0.0583,291.8894,0.2298,0.0681,0.7762,0.371,0.2239,0.0,0.0,0.0,3.62e-06,21.6257,3.5155,56.4853,2.3023
YNL063W,0.1926,2.701,478.6149,3.94e-07,0.2067,2.2678,403.9937,3.6e-06,189.8603,0.1792,0.0701,189.3334,0.1887,0.0872,-0.004,0.075,0.315,0.808,1.08e-09,0.0,0.633,25.7074,2.9102,27.1218,2.6447
YNL064C,0.1573,8.1325,49018.186,0.00817,0.589,20.0722,13370.3592,0.0452,6516.1664,0.1541,0.0203,689.4535,0.5716,0.0291,-3.2405,1.8908,0.5174,0.0,0.0,0.0,1.8299999999999999e-09,674.3053,6.1532,390.1262,1.2693
YNL065W,0.3048,9.8549,112.0056,6.53e-13,0.1584,4.4232,1153.3269,7.26e-12,12.1978,0.2951,0.0318,283.9186,0.1526,0.0372,4.5408,-0.9516,0.2282,0.0,0.0,6.2700000000000005e-18,0.969,2.3081,6.8759,23.544,5.9477
YNL066W,0.1551,1.0459,1189.9794,3.02e-06,0.2554,1.2454,2377.4577,0.528,1213.5929,0.1342,0.1346,1997.7116,0.2108,0.1744,0.7191,0.6512,0.3733,0.0,0.0,0.0,1.87e-07,128.838,2.2714,374.408,1.5395
YNL067W,0.2245,3.9214,1180.4621,0.00094,0.7934,4.2094,1876.0152,0.707,319.9342,0.2116,0.0568,461.1173,0.6657,0.1617,0.5274,1.6534,1.5079,0.0,0.0,0.0,1.76e-17,56.9432,2.4290,299.5748,0.9482
YNL067W-A,21.8569,106.4321,0.7268,0.262,22.1687,126.904,0.9766,0.2,0.0081,17.9988,0.1802,0.0079,18.5932,0.1584,-0.0474,0.0469,-0.1861,7.26e-05,1.07e-22,0.0,1.0,0.1196,5.7463,0.1308,5.2989
YNL068C,0.1988,2.535,349.4601,2.35e-10,0.153,10.6826,47659.5217,0.0028699999999999997,148.5358,0.1837,0.077,4871.5516,0.1507,0.0152,5.0355,-0.2858,-2.3392,0.0,0.0,0.0,0.000109,20.4036,2.9770,506.9232,6.8833
YNL069C,1.062,13.9083,6781.366,0.0287,5.5823,85.7035,20615.2385,0.077,500.3863,0.9853,0.072,246.6436,5.2428,0.0613,-1.0206,2.4117,-0.2317,0.0,0.0,0.0,2.25e-20,488.2137,0.8619,1257.1853,0.3988
YNL070W,0.3742,1.6197,161.8117,0.0647,0.4723,2.547,220.387,0.16,103.8139,0.3024,0.1912,91.0789,0.3963,0.1614,-0.1888,0.3901,-0.2449,2.04e-22,0.0,0.0,0.456,30.1173,1.2614,34.9559,1.1477
